Nº Ordem Compra;Seq.;Cód Serviço;DESCRIÇÃO PRODUTO OU SERVIÇO;Categoria do Serviço;Complemento da Descrição;Quantidade Pedida;U.M. O.C.;Valor do Rateio;Fornecedor;Fantasia Fornecedor;Projeto;Descr. Projeto;Fase;Descr. Fase;Conta Financeira;Conta Contábil;Usuário Comprador;Setor;Emissão;Consta na base de NF;Lançamentos NF na base (OC+item);Valor Rateio total (OC+item);Valor NF na base (OC+item);Diferença NF - Rateio (OC+item)
33280;6;0042;TAXA ADMINISTRATIVA;TAXA ADMINISTRATIVA;TAXA ADMINISTRATIVA;1,0;SV;139,69;16161604;CTS VIAGENS;10050;FORTES - ARAUCO;1;Hélice Contínua;1354;3168;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-11 00:00:00;Sim;2;279,37;279,37;0,0
33280;6;0042;TAXA ADMINISTRATIVA;TAXA ADMINISTRATIVA;TAXA ADMINISTRATIVA;1,0;SV;139,68;16161604;CTS VIAGENS;30030;CYRELA - COUPÉ TOWER;6;Tirantes;1354;3168;Giovanna Rosa Matricula 3241 Geofix;Tirantes;2025-11-11 00:00:00;Sim;2;279,37;279,37;0,0
33282;1;0025;SERVIÇO DE LAVANDERIA;SERVIÇO DE LAVANDERIA;SERVIÇO DE LAVANDERIA;1,0;SV;10142,0;16015972;31.939.610 SANDRA HELENA DE LIMA SOUZA;10050;FORTES - ARAUCO;1;Hélice Contínua;1323;3043;Rafael Moura   Matricula 1205 Geofix;Hélice Contínua;2025-11-11 00:00:00;Sim;1;10142,0;10142,0;0,0
33286;1;0046;PASSAGENS;PASSAGENS;PASSAGENS - PAULO VERAS;1,0;SV;1132,85;5369;VIPTRIP TURISMO LTDA;10050;FORTES - ARAUCO;1;Hélice Contínua;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-11 00:00:00;Sim;1;1132,85;1132,85;0,0
33286;2;0042;TAXA ADMINISTRATIVA;TAXA ADMINISTRATIVA;TAXA ADMINISTRATIVA;1,0;SV;149,95;5369;VIPTRIP TURISMO LTDA;10050;FORTES - ARAUCO;1;Hélice Contínua;1354;3168;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-11 00:00:00;Sim;1;149,95;149,95;0,0
33287;1;0046;PASSAGENS;PASSAGENS;PASSAGENS - PAULO VERAS;1,0;SV;1391,19;5369;VIPTRIP TURISMO LTDA;10050;FORTES - ARAUCO;1;Hélice Contínua;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-11 00:00:00;Sim;1;1391,19;1391,19;0,0
33287;2;0042;TAXA ADMINISTRATIVA;TAXA ADMINISTRATIVA;TAXA ADMINISTRATIVA;1,0;SV;198,01;5369;VIPTRIP TURISMO LTDA;10050;FORTES - ARAUCO;1;Hélice Contínua;1354;3168;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-11 00:00:00;Sim;1;198,01;198,01;0,0
33288;1;0046;PASSAGENS;PASSAGENS;PASSAGENS - RUIMAR ROCHA;1,0;SV;1467,07;5369;VIPTRIP TURISMO LTDA;10050;FORTES - ARAUCO;1;Hélice Contínua;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-11 00:00:00;Sim;2;1539,07;1539,07;0,0
33288;2;0042;TAXA ADMINISTRATIVA;TAXA ADMINISTRATIVA;TAXA ADMINISTRATIVA;1,0;SV;196,34;5369;VIPTRIP TURISMO LTDA;10050;FORTES - ARAUCO;1;Hélice Contínua;1354;3168;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-11 00:00:00;Sim;1;196,34;196,34;0,0
33288;3;0046;PASSAGENS;PASSAGENS;PASSAGENS - RUIMAR ROCHA;1,0;SV;72,0;5369;VIPTRIP TURISMO LTDA;10050;FORTES - ARAUCO;1;Hélice Contínua;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-11 00:00:00;Sim;2;1539,07;1539,07;0,0
33289;1;0025;SERVIÇO DE LAVANDERIA;SERVIÇO DE LAVANDERIA;SERVIÇO DE LAVANDERIA;1,0;SV;11618,0;16015972;31.939.610 SANDRA HELENA DE LIMA SOUZA;10050;FORTES - ARAUCO;1;Hélice Contínua;1323;3043;Rafael Moura   Matricula 1205 Geofix;Hélice Contínua;2025-11-13 00:00:00;Sim;1;11618,0;11618,0;0,0
33292;1;0031;LOCAÇÃO DE CILINDROS;LOCAÇÃO DE CILINDROS;LOCAÇÃO DE CILINDRO DE ACETILENO;1,0;UN;80,0;17163929;OXISOLDA;10050;FORTES - ARAUCO;1;Hélice Contínua;1348;3232;Rafael Moura   Matricula 1205 Geofix;Hélice Contínua;2025-11-13 00:00:00;Sim;2;240,0;240,0;0,0
33292;2;0031;LOCAÇÃO DE CILINDROS;LOCAÇÃO DE CILINDROS;LOCAÇÃO DE CILINDROS DE OXIGÊNIO;2,0;UN;160,0;17163929;OXISOLDA;10050;FORTES - ARAUCO;1;Hélice Contínua;1348;3232;Rafael Moura   Matricula 1205 Geofix;Hélice Contínua;2025-11-13 00:00:00;Sim;2;240,0;240,0;0,0
33293;1;0004;LOCAÇÃO DE CONTAINER;LOCAÇÃO DE CONTAINER;LOCAÇÃO DE CONTAINER CTA 146;1,0;LOC;1200,0;16040599;CMH CONTAINERS E MODULOS HABITACIONAIS LTDA;10050;FORTES - ARAUCO;1;Hélice Contínua;1344;3227;Rafael Moura   Matricula 1205 Geofix;Hélice Contínua;2025-11-13 00:00:00;Sim;3;3600,0;3600,0;0,0
33293;2;0004;LOCAÇÃO DE CONTAINER;LOCAÇÃO DE CONTAINER;LOCAÇÃO DE CONTAINER CTA 266;1,0;LOC;1200,0;16040599;CMH CONTAINERS E MODULOS HABITACIONAIS LTDA;10050;FORTES - ARAUCO;1;Hélice Contínua;1344;3227;Rafael Moura   Matricula 1205 Geofix;Hélice Contínua;2025-11-13 00:00:00;Sim;3;3600,0;3600,0;0,0
33293;3;0004;LOCAÇÃO DE CONTAINER;LOCAÇÃO DE CONTAINER;LOCAÇÃO DE CONTAINER CTA 143;1,0;LOC;1200,0;16040599;CMH CONTAINERS E MODULOS HABITACIONAIS LTDA;10050;FORTES - ARAUCO;1;Hélice Contínua;1344;3227;Rafael Moura   Matricula 1205 Geofix;Hélice Contínua;2025-11-13 00:00:00;Sim;3;3600,0;3600,0;0,0
33306;1;0009;HOSPEDAGEM;HOSPEDAGEM;HOSPEDAGEM CASA 01;1,0;SV;23199,0;17163539;HOTEL MEDEIROS LTDA;10050;FORTES - ARAUCO;1;Hélice Contínua;2650;3235;Rafael Moura   Matricula 1205 Geofix;Hélice Contínua;2025-11-17 00:00:00;Sim;5;76759,0;76759,0;0,0
33306;2;0009;HOSPEDAGEM;HOSPEDAGEM;HOSPEDAGEM CASA 02;1,0;SV;22560,0;17163539;HOTEL MEDEIROS LTDA;10050;FORTES - ARAUCO;1;Hélice Contínua;2650;3235;Rafael Moura   Matricula 1205 Geofix;Hélice Contínua;2025-11-17 00:00:00;Sim;5;76759,0;76759,0;0,0
33306;3;0009;HOSPEDAGEM;HOSPEDAGEM;HOSPEDAGEM CASA 03;1,0;SV;6500,0;17163539;HOTEL MEDEIROS LTDA;10050;FORTES - ARAUCO;1;Hélice Contínua;2650;3235;Rafael Moura   Matricula 1205 Geofix;Hélice Contínua;2025-11-17 00:00:00;Sim;5;76759,0;76759,0;0,0
33306;4;0009;HOSPEDAGEM;HOSPEDAGEM;HOSPEDAGEM CASA 04;1,0;SV;11000,0;17163539;HOTEL MEDEIROS LTDA;10050;FORTES - ARAUCO;1;Hélice Contínua;2650;3235;Rafael Moura   Matricula 1205 Geofix;Hélice Contínua;2025-11-17 00:00:00;Sim;5;76759,0;76759,0;0,0
33306;5;0009;HOSPEDAGEM;HOSPEDAGEM;HOSPEDAGEM CASA 05;1,0;SV;13500,0;17163539;HOTEL MEDEIROS LTDA;10050;FORTES - ARAUCO;1;Hélice Contínua;2650;3235;Rafael Moura   Matricula 1205 Geofix;Hélice Contínua;2025-11-17 00:00:00;Sim;5;76759,0;76759,0;0,0
33306;6;0322;HOSPEDAGEM SINGLE;HOSPEDAGEM SINGLE;HOSPEDAGEM SINGLE;9,0;SV;900,0;17163539;HOTEL MEDEIROS LTDA;10050;FORTES - ARAUCO;1;Hélice Contínua;2650;3235;Rafael Moura   Matricula 1205 Geofix;Hélice Contínua;2025-11-17 00:00:00;Sim;1;900,0;900,0;0,0
33312;1;0323;HOSPEDAGEM DUPLO;HOSPEDAGEM DUPLO;HOSPEDAGEM DUPLO;15,0;SV;2070,0;16015603;HOTEL VITORIA LTDA;30030;CYRELA - COUPÉ TOWER;6;Tirantes;2650;3235;Rafael Moura   Matricula 1205 Geofix;Tirantes;2025-11-18 00:00:00;Sim;5;5796,0;5796,0;0,0
33312;2;0322;HOSPEDAGEM SINGLE;HOSPEDAGEM SINGLE;HOSPEDAGEM SINGLE;15,0;SV;1470,0;16015603;HOTEL VITORIA LTDA;30030;CYRELA - COUPÉ TOWER;6;Tirantes;2650;3235;Rafael Moura   Matricula 1205 Geofix;Tirantes;2025-11-18 00:00:00;Sim;6;2842,0;2842,0;0,0
33312;3;0322;HOSPEDAGEM SINGLE;HOSPEDAGEM SINGLE;HOSPEDAGEM SINGLE;1,0;SV;98,0;16015603;HOTEL VITORIA LTDA;30030;CYRELA - COUPÉ TOWER;4;Estaca Escavada;2650;3235;Rafael Moura   Matricula 1205 Geofix;Lama;2025-11-18 00:00:00;Sim;6;2842,0;2842,0;0,0
33312;4;0323;HOSPEDAGEM DUPLO;HOSPEDAGEM DUPLO;HOSPEDAGEM DUPLO;10,0;SV;1380,0;16015603;HOTEL VITORIA LTDA;30030;CYRELA - COUPÉ TOWER;6;Tirantes;2650;3235;Rafael Moura   Matricula 1205 Geofix;Tirantes;2025-11-18 00:00:00;Sim;5;5796,0;5796,0;0,0
33312;5;0322;HOSPEDAGEM SINGLE;HOSPEDAGEM SINGLE;HOSPEDAGEM SINGLE;1,0;SV;98,0;16015603;HOTEL VITORIA LTDA;30030;CYRELA - COUPÉ TOWER;6;Tirantes;2650;3235;Rafael Moura   Matricula 1205 Geofix;Tirantes;2025-11-18 00:00:00;Sim;6;2842,0;2842,0;0,0
33312;6;0323;HOSPEDAGEM DUPLO;HOSPEDAGEM DUPLO;HOSPEDAGEM DUPLO;4,0;SV;552,0;16015603;HOTEL VITORIA LTDA;30030;CYRELA - COUPÉ TOWER;6;Tirantes;2650;3235;Rafael Moura   Matricula 1205 Geofix;Tirantes;2025-11-18 00:00:00;Sim;5;5796,0;5796,0;0,0
33312;7;0323;HOSPEDAGEM DUPLO;HOSPEDAGEM DUPLO;HOSPEDAGEM DUPLO;10,0;SV;1380,0;16015603;HOTEL VITORIA LTDA;30030;CYRELA - COUPÉ TOWER;4;Estaca Escavada;2650;3235;Rafael Moura   Matricula 1205 Geofix;Lama;2025-11-18 00:00:00;Sim;5;5796,0;5796,0;0,0
33312;8;0322;HOSPEDAGEM SINGLE;HOSPEDAGEM SINGLE;HOSPEDAGEM SINGLE;1,0;SV;98,0;16015603;HOTEL VITORIA LTDA;30030;CYRELA - COUPÉ TOWER;4;Estaca Escavada;2650;3235;Rafael Moura   Matricula 1205 Geofix;Lama;2025-11-18 00:00:00;Sim;6;2842,0;2842,0;0,0
33312;9;0323;HOSPEDAGEM DUPLO;HOSPEDAGEM DUPLO;HOSPEDAGEM DUPLO;3,0;SV;414,0;16015603;HOTEL VITORIA LTDA;30030;CYRELA - COUPÉ TOWER;4;Estaca Escavada;2650;3235;Rafael Moura   Matricula 1205 Geofix;Lama;2025-11-18 00:00:00;Sim;5;5796,0;5796,0;0,0
33312;10;0322;HOSPEDAGEM SINGLE;HOSPEDAGEM SINGLE;HOSPEDAGEM SINGLE;10,0;SV;980,0;16015603;HOTEL VITORIA LTDA;30030;CYRELA - COUPÉ TOWER;4;Estaca Escavada;2650;3235;Rafael Moura   Matricula 1205 Geofix;Lama;2025-11-18 00:00:00;Sim;6;2842,0;2842,0;0,0
33312;11;0322;HOSPEDAGEM SINGLE;HOSPEDAGEM SINGLE;HOSPEDAGEM SINGLE;1,0;SV;98,0;16015603;HOTEL VITORIA LTDA;30030;CYRELA - COUPÉ TOWER;4;Estaca Escavada;2650;3235;Rafael Moura   Matricula 1205 Geofix;Lama;2025-11-18 00:00:00;Sim;6;2842,0;2842,0;0,0
33312;12;0329;CONSUMÍVEIS DE HOSPEDAGENS;CONSUMÍVEIS DE HOSPEDAGENS;CONSUMÍVEIS DE HOSPEDAGENS/ÁGUA;214,0;SV;856,0;16015603;HOTEL VITORIA LTDA;30030;CYRELA - COUPÉ TOWER;6;Tirantes;2650;3235;Rafael Moura   Matricula 1205 Geofix;Tirantes;2025-11-18 00:00:00;Sim;2;856,0;856,0;0,0
33314;1;0025;SERVIÇO DE LAVANDERIA;SERVIÇO DE LAVANDERIA;SERVIÇO DE LAVANDERIA;1,0;SV;2025,0;17162191;SUZANA TELES DA SILVA MOURA;30030;CYRELA - COUPÉ TOWER;6;Tirantes;1323;3043;Rafael Moura   Matricula 1205 Geofix;Tirantes;2025-11-19 00:00:00;Sim;2;2025,0;2025,0;0,0
33322;1;0046;PASSAGENS;PASSAGENS;PASSAGENS - LUCAS EMANUEL;1,0;SV;99,99;16161604;CTS VIAGENS;30030;CYRELA - COUPÉ TOWER;6;Tirantes;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Tirantes;2025-11-24 00:00:00;Sim;6;1534,94;1534,94;0,0
33322;2;0046;PASSAGENS;PASSAGENS;PASSAGENS - AGNALDO SANTANA;1,0;SV;286,99;16161604;CTS VIAGENS;30032;ÁPIA - SAMARCO MARIANA_MG;6;Tirantes;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Tirantes;2025-11-24 00:00:00;Sim;6;1534,94;1534,94;0,0
33322;3;0046;PASSAGENS;PASSAGENS;PASSAGENS - VANDERLEI FERREIRA;1,0;SV;286,99;16161604;CTS VIAGENS;30032;ÁPIA - SAMARCO MARIANA_MG;6;Tirantes;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Tirantes;2025-11-24 00:00:00;Sim;6;1534,94;1534,94;0,0
33322;4;0046;PASSAGENS;PASSAGENS;PASSAGENS - ALEXANDRE BARROS;1,0;SV;286,99;16161604;CTS VIAGENS;30032;ÁPIA - SAMARCO MARIANA_MG;6;Tirantes;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Tirantes;2025-11-24 00:00:00;Sim;6;1534,94;1534,94;0,0
33322;5;0046;PASSAGENS;PASSAGENS;PASSAGENS - CASSIO DIAS;1,0;SV;286,99;16161604;CTS VIAGENS;30032;ÁPIA - SAMARCO MARIANA_MG;6;Tirantes;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Tirantes;2025-11-24 00:00:00;Sim;6;1534,94;1534,94;0,0
33322;6;0046;PASSAGENS;PASSAGENS;PASSAGENS - JOHNY WILLIAM;1,0;SV;286,99;16161604;CTS VIAGENS;30032;ÁPIA - SAMARCO MARIANA_MG;6;Tirantes;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Tirantes;2025-11-24 00:00:00;Sim;6;1534,94;1534,94;0,0
33322;7;0026;MULTAS E TAXAS;MULTAS E TAXAS;MULTAS E TAXAS;1,0;SV;372,6001;16161604;CTS VIAGENS;30032;ÁPIA - SAMARCO MARIANA_MG;6;Tirantes;1354;3168;Giovanna Rosa Matricula 3241 Geofix;Tirantes;2025-11-24 00:00:00;Sim;2;411,59;411,59000000000003;5,684341886080802e-14
33322;7;0026;MULTAS E TAXAS;MULTAS E TAXAS;MULTAS E TAXAS;1,0;SV;38,9899;16161604;CTS VIAGENS;30030;CYRELA - COUPÉ TOWER;6;Tirantes;1354;3168;Giovanna Rosa Matricula 3241 Geofix;Tirantes;2025-11-24 00:00:00;Sim;2;411,59;411,59000000000003;5,684341886080802e-14
33325;1;0006;LOCAÇÃO DE VEÍCULO;LOCAÇÃO DE VEÍCULO;LOCAÇÃO DE VEÍCULO - EDEVALDO OLIVEIRA;1,0;LOC;254,94;16013061;R3 VIAGENS TURISMO E EVENTOS;10050;FORTES - ARAUCO;1;Hélice Contínua;2160;3058;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-24 00:00:00;Sim;5;12126,56;12126,56;0,0
33325;2;0006;LOCAÇÃO DE VEÍCULO;LOCAÇÃO DE VEÍCULO;LOCAÇÃO DE VEÍCULO - DENIS PEREIRA;1,0;LOC;2808,99;16013061;R3 VIAGENS TURISMO E EVENTOS;10050;FORTES - ARAUCO;1;Hélice Contínua;2160;3058;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-24 00:00:00;Sim;5;12126,56;12126,56;0,0
33325;3;0006;LOCAÇÃO DE VEÍCULO;LOCAÇÃO DE VEÍCULO;LOCAÇÃO DE VEÍCULO - ISAC SOUZA;1,0;LOC;3774,9;16013061;R3 VIAGENS TURISMO E EVENTOS;10050;FORTES - ARAUCO;1;Hélice Contínua;2160;3058;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-24 00:00:00;Sim;5;12126,56;12126,56;0,0
33325;4;0006;LOCAÇÃO DE VEÍCULO;LOCAÇÃO DE VEÍCULO;LOCAÇÃO DE VEÍCULO - JULIÃO SOUZA;1,0;LOC;1512,83;16013061;R3 VIAGENS TURISMO E EVENTOS;800;PROJETO NÃO UTILIZAR;1;Não Utilizar;2160;3058;Giovanna Rosa Matricula 3241 Geofix;Geral;2025-11-24 00:00:00;Sim;5;12126,56;12126,56;0,0
33325;5;0006;LOCAÇÃO DE VEÍCULO;LOCAÇÃO DE VEÍCULO;LOCAÇÃO DE VEÍCULO - JOSE RIBEIRO;1,0;LOC;3774,9;16013061;R3 VIAGENS TURISMO E EVENTOS;10050;FORTES - ARAUCO;1;Hélice Contínua;2160;3058;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-24 00:00:00;Sim;5;12126,56;12126,56;0,0
33325;6;0046;PASSAGENS;PASSAGENS;PASSAGENS - MARCELO PIRES;1,0;SV;152,99;16013061;R3 VIAGENS TURISMO E EVENTOS;10050;FORTES - ARAUCO;1;Hélice Contínua;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-24 00:00:00;Sim;6;5080,700000000001;5080,700000000001;0,0
33325;7;0046;PASSAGENS;PASSAGENS;PASSAGENS- MARCELO PIRES;1,0;SV;127,45;16013061;R3 VIAGENS TURISMO E EVENTOS;10050;FORTES - ARAUCO;1;Hélice Contínua;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-24 00:00:00;Sim;6;5080,700000000001;5080,700000000001;0,0
33325;8;0046;PASSAGENS;PASSAGENS;PASSAGENS- MARCELO PIRES;1,0;SV;2727,28;16013061;R3 VIAGENS TURISMO E EVENTOS;10050;FORTES - ARAUCO;1;Hélice Contínua;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-24 00:00:00;Sim;6;5080,700000000001;5080,700000000001;0,0
33325;9;0046;PASSAGENS;PASSAGENS;PASSAGENS- MARCELO PIRES;1,0;SV;1414,9;16013061;R3 VIAGENS TURISMO E EVENTOS;10050;FORTES - ARAUCO;1;Hélice Contínua;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-24 00:00:00;Sim;6;5080,700000000001;5080,700000000001;0,0
33325;10;0046;PASSAGENS;PASSAGENS;PASSAGENS- MARCELO PIRES;1,0;SV;329,04;16013061;R3 VIAGENS TURISMO E EVENTOS;10050;FORTES - ARAUCO;1;Hélice Contínua;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-24 00:00:00;Sim;6;5080,700000000001;5080,700000000001;0,0
33325;11;0046;PASSAGENS;PASSAGENS;PASSAGENS- MARCELO PIRES;1,0;SV;329,04;16013061;R3 VIAGENS TURISMO E EVENTOS;10050;FORTES - ARAUCO;1;Hélice Contínua;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-24 00:00:00;Sim;6;5080,700000000001;5080,700000000001;0,0
33325;12;0026;MULTAS E TAXAS;MULTAS E TAXAS;MULTAS E TAXAS;1,0;SV;94,8003;16013061;R3 VIAGENS TURISMO E EVENTOS;800;PROJETO NÃO UTILIZAR;1;Não Utilizar;1354;3168;Giovanna Rosa Matricula 3241 Geofix;Geral;2025-11-24 00:00:00;Sim;2;1834,3000000000002;1834,3;-2,2737367544323206e-13
33325;12;0026;MULTAS E TAXAS;MULTAS E TAXAS;MULTAS E TAXAS;1,0;SV;1739,4997;16013061;R3 VIAGENS TURISMO E EVENTOS;10050;FORTES - ARAUCO;1;Hélice Contínua;1354;3168;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-24 00:00:00;Sim;2;1834,3000000000002;1834,3;-2,2737367544323206e-13
33328;1;0046;PASSAGENS;PASSAGENS;PASSAGENS - VICTOR ILVA;1,0;SV;1435,94;16161604;CTS VIAGENS;10050;FORTES - ARAUCO;1;Hélice Contínua;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-24 00:00:00;Sim;13;12716,130000000001;12716,130000000001;0,0
33328;2;0046;PASSAGENS;PASSAGENS;PASSAGENS - JOSE MARIO;1,0;SV;1435,94;16161604;CTS VIAGENS;10050;FORTES - ARAUCO;1;Hélice Contínua;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-24 00:00:00;Sim;13;12716,130000000001;12716,130000000001;0,0
33328;3;0046;PASSAGENS;PASSAGENS;PASSAGENS - VLADMIR AMARAL;1,0;SV;1435,94;16161604;CTS VIAGENS;10050;FORTES - ARAUCO;1;Hélice Contínua;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-24 00:00:00;Sim;13;12716,130000000001;12716,130000000001;0,0
33328;4;0046;PASSAGENS;PASSAGENS;PASSAGENS - THIAGO AMORIM;1,0;SV;1435,94;16161604;CTS VIAGENS;10050;FORTES - ARAUCO;1;Hélice Contínua;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-24 00:00:00;Sim;13;12716,130000000001;12716,130000000001;0,0
33328;5;0046;PASSAGENS;PASSAGENS;PASSAGENS - JOSEMIR XAVIER;1,0;SV;1435,94;16161604;CTS VIAGENS;10050;FORTES - ARAUCO;1;Hélice Contínua;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-24 00:00:00;Sim;13;12716,130000000001;12716,130000000001;0,0
33328;6;0046;PASSAGENS;PASSAGENS;PASSAGENS - JOSE ROGERIO;1,0;SV;1435,94;16161604;CTS VIAGENS;10050;FORTES - ARAUCO;1;Hélice Contínua;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-24 00:00:00;Sim;13;12716,130000000001;12716,130000000001;0,0
33328;7;0046;PASSAGENS;PASSAGENS;PASSAGENS - RUIMAR ROCHA;1,0;SV;1435,94;16161604;CTS VIAGENS;10050;FORTES - ARAUCO;1;Hélice Contínua;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-24 00:00:00;Sim;13;12716,130000000001;12716,130000000001;0,0
33328;8;0046;PASSAGENS;PASSAGENS;PASSAGENS - JULIÃO ROCHA;1,0;SV;289,99;16161604;CTS VIAGENS;10088;CURY CAMINHOS GUANABARA;1;Hélice Contínua;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-24 00:00:00;Sim;13;12716,130000000001;12716,130000000001;0,0
33328;9;0046;PASSAGENS;PASSAGENS;PASSAGENS - TONY JOHNIEL;1,0;SV;289,99;16161604;CTS VIAGENS;10088;CURY CAMINHOS GUANABARA;1;Hélice Contínua;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-24 00:00:00;Sim;13;12716,130000000001;12716,130000000001;0,0
33328;10;0046;PASSAGENS;PASSAGENS;PASSAGENS - JORGE SANTANA;1,0;SV;324,99;16161604;CTS VIAGENS;30032;ÁPIA - SAMARCO MARIANA_MG;6;Tirantes;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Tirantes;2025-11-24 00:00:00;Sim;13;12716,130000000001;12716,130000000001;0,0
33328;11;0046;PASSAGENS;PASSAGENS;PASSAGENS - JORGE SANTANA;1,0;SV;349,99;16161604;CTS VIAGENS;30032;ÁPIA - SAMARCO MARIANA_MG;6;Tirantes;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Tirantes;2025-11-24 00:00:00;Sim;13;12716,130000000001;12716,130000000001;0,0
33328;12;0046;PASSAGENS;PASSAGENS;PASSAGENS - JOSE MARIO;1,0;SV;79,14;16161604;CTS VIAGENS;10050;FORTES - ARAUCO;1;Hélice Contínua;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-24 00:00:00;Sim;13;12716,130000000001;12716,130000000001;0,0
33328;13;0046;PASSAGENS;PASSAGENS;PASSAGENS - JOSE MARIO;1,0;SV;1330,45;16161604;CTS VIAGENS;10050;FORTES - ARAUCO;1;Hélice Contínua;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-24 00:00:00;Sim;13;12716,130000000001;12716,130000000001;0,0
33328;14;0026;MULTAS E TAXAS;MULTAS E TAXAS;MULTAS E TAXAS;1,0;SV;168,4001;16161604;CTS VIAGENS;30032;ÁPIA - SAMARCO MARIANA_MG;6;Tirantes;1354;3168;Giovanna Rosa Matricula 3241 Geofix;Tirantes;2025-11-24 00:00:00;Sim;3;788,8;788,8000000000001;1,1368683772161603e-13
33328;14;0026;MULTAS E TAXAS;MULTAS E TAXAS;MULTAS E TAXAS;1,0;SV;150,1;16161604;CTS VIAGENS;10088;CURY CAMINHOS GUANABARA;1;Hélice Contínua;1354;3168;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-24 00:00:00;Sim;3;788,8;788,8000000000001;1,1368683772161603e-13
33328;14;0026;MULTAS E TAXAS;MULTAS E TAXAS;MULTAS E TAXAS;1,0;SV;470,2999;16161604;CTS VIAGENS;10050;FORTES - ARAUCO;1;Hélice Contínua;1354;3168;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-24 00:00:00;Sim;3;788,8;788,8000000000001;1,1368683772161603e-13
33331;1;0046;PASSAGENS;PASSAGENS;PASSAGENS - JOSE ROGERIO;1,0;SV;1040,7;16013061;R3 VIAGENS TURISMO E EVENTOS;10050;FORTES - ARAUCO;1;Hélice Contínua;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-24 00:00:00;Sim;14;19509,08;19509,08;0,0
33331;2;0046;PASSAGENS;PASSAGENS;PASSAGENS - JOSE MARIO;1,0;SV;1040,7;16013061;R3 VIAGENS TURISMO E EVENTOS;10050;FORTES - ARAUCO;1;Hélice Contínua;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-24 00:00:00;Sim;14;19509,08;19509,08;0,0
33331;3;0046;PASSAGENS;PASSAGENS;PASSAGENS - VLADMIR AMARAL;1,0;SV;1040,7;16013061;R3 VIAGENS TURISMO E EVENTOS;10050;FORTES - ARAUCO;1;Hélice Contínua;2640;3069;Giovanna Rosa Matricula 3241 Geofix;Hélice Contínua;2025-11-24 00:00:00;Sim;14;19509,08;19509,08;0,0
